id	university	publications	publications_frac	top_pubs	top_pubs_frac	collaboration	oa	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references	langlinks	univ_age	page_age	pp_top	1y_views	2y_views
3746	Chosun Univ	2556	1297	136	52	1940	991	410.0	Chosun_University	1946.0	1325385	0	Chosun_University	0	0	20210627153120	20210627160849.0	954762382	5044	wikitext	104.0	2004-12-25	59.0	1618.0		5	75.0	17	0.053208137715179966	12034	25719
3748	Sejong Univ	4426	1839	555	178	3741	1819	410.0	Sejong_University	1940.0	28817546	0	Sejong_University	0	0	20210628224031	20210628224134.0	1026462999	24640	wikitext	274.0	2010-09-14	111.0	11340.0	8.0	13	81.0	11	0.1253953908721193	56420	100894
3749	Dong-a Univ	1968	855	116	41	1552	884	410.0	Dong-a_University	1946.0	1347782	0	Dong-a_University	0	0	20210623122440	20210623134027.0	1025754525	9869	wikitext	219.0	2004-12-31	85.0	1549.0	1.0	5	75.0	17	0.05894308943089431	8509	17137
3751	Kwangwoon Univ	1711	944	106	53	1251	582	410.0	Kwangwoon_University	1934.0	4046185	0	Kwangwoon_University	0	0	20210626182554	20210624141053.0	1030109086	23498	wikitext	600.0	2006-02-12	150.0	1303.0	69.0	7	87.0	15	0.061952074810052604	8332	18775
3753	China Med Univ - Taiwan	7583	2324	676	165	7231	4400	158.0	China_Medical_University_(Taiwan)	1958.0	2904122	0	China_Medical_University_(Taiwan)	0	0	20210626182236	20210623130944.0	1016886149	7796	wikitext	150.0	2005-10-14	72.0	1347.0	3.0	9	63.0	16	0.08914677568244758	8125	18437
3755	Natl Taipei Univ Technol	3046	1705	230	104	2328	943	158.0	National_Taipei_University_of_Technology	1912.0	773869	0	National_Taipei_University_of_Technology	0	0	20210626181204	20210623124501.0	1028924265	14803	wikitext	247.0	2004-07-03	111.0	1983.0	6.0	13	109.0	17	0.07550886408404466	12188	25321
3756	Taipei Med Univ	5954	2318	495	164	5461	3394	158.0	Taipei_Medical_University	1960.0	948375	0	Taipei_Medical_University	0	0	20210627082750	20210623135013.0	1023433599	20111	wikitext	256.0	2004-09-01	94.0	1704.0	6.0	7	61.0	17	0.08313738663083642	10363	21627
3758	Feng Chia Univ	1980	972	123	46	1578	510	158.0	Feng_Chia_University	1961.0	2157739	0	Feng_Chia_University	0	0	20210626181946	20210623130751.0	1007371426	15853	wikitext	191.0	2005-07-02	82.0	1458.0	9.0	7	60.0	16	0.06212121212121212	8827	19936
3759	Chung Yuan Christian Univ	1864	858	136	53	1523	511	158.0	Chung_Yuan_Christian_University	1955.0	3299800	0	Chung_Yuan_Christian_University	0	0	20210626182410	20210623141505.0	1029858984	6660	wikitext	124.0	2005-12-02	71.0	1328.0	4.0	2	66.0	16	0.07296137339055794	8140	18013
3760	National Chung Cheng Univ	1520	834	95	48	1096	440	158.0	National_Chung_Cheng_University	1989.0	2271864	0	National_Chung_Cheng_University	0	0	20210630195611	20210630230813.0	1026285379	7520	wikitext	718.0	2005-07-20	196.0	1582.0	7.0	11	32.0	16	0.0625	10097	22369
3761	Natl Taiwan Normal Univ	2651	1242	178	69	2179	956	158.0	National_Taiwan_Normal_University	1946.0	768768	0	National_Taiwan_Normal_University	0	0	20210626181202	20210623134602.0	1019926241	22676	wikitext	518.0	2004-07-01	194.0	3785.0	14.0	14	75.0	17	0.06714447378347793	22476	47768
3762	Chung Shan Med Univ	2531	962	190	61	2320	1404	158.0	Chung_Shan_Medical_University	1960.0	22379984	0	Chung_Shan_Medical_University	0	0	20210626185841	20210623145630.0	999449927	3573	wikitext	87.0	2009-04-12	39.0	539.0	1.0	3	61.0	12	0.075069142631371	3980	8569
3765	Univ Republic	3125	1503	262	88	2495	1340	858.0	University_of_the_Republic_(Uruguay)	1849.0	2252870	0	University_of_the_Republic_(Uruguay)	0	0	20210630175650	20210630175906.0	1026075466	9769	wikitext	196.0	2005-07-17	125.0	2478.0	7.0	24	172.0	16	0.08384	14056	27755
6003	Univ Fed ABC	2920	900	267	62	2617	1793	76.0	Federal_University_of_ABC		14293177	0	Federal_University_of_ABC	0	0	20210626184301	20210626213500.0	1023213469	63782	wikitext	359.0	2007-11-17	110.0	1447.0	85.0	3		14	0.09143835616438356	9735	20731
6071	Univ Fed Juiz de Fora	2495	920	203	43	2205	1221	76.0	Federal_University_of_Juiz_de_Fora		1763830	0	Federal_University_of_Juiz_de_Fora	0	0	20210626181809	20210623122926.0	1022604889	6514	wikitext	102.0	2005-04-19	71.0	490.0		3		16	0.0813627254509018	4544	9661
6080	Univ Fed Espírito Santo	2374	1078	158	56	2052	1017	76.0	Federal_University_of_Espírito_Santo		36923360	0	Federal_University_of_Espírito_Santo	0	0	20210626192357	20210604232558.0	1026231729	5167	wikitext	59.0	2012-09-05	31.0	599.0	5.0	5		9	0.06655433866891322	3820	8412
7268	Univ Bordeaux	11801	3965	1733	483	11021	6970	250.0	University_of_Bordeaux	1896.0	3843038	0	University_of_Bordeaux	0	0	20210626182525	20210623135504.0	1027282724	8985	wikitext	144.0	2006-01-25	96.0	4448.0		25	125.0	15	0.14685196169816117	27161	55514
9274	Univ Sci Technol Houari Boumediene	2122	1153	109	50	1698	474	12.0	University_of_Sciences_and_Technology_Houari_Boumediene	1974.0	26755787	0	University_of_Science_and_Technology_Houari_Boumediene	0	0	20210629180016	20210629180202.0	1030577145	3599	wikitext	76.0	2010-03-30	54.0	1722.0	1.0	7	47.0	11	0.05136663524976438	9326	16416
9301	Univ Ghana	2220	971	174	53	1890	1460	288.0	University_of_Ghana	1948.0	1622820	0	University_of_Ghana	0	0	20210629125336	20210629130947.0	1031039885	52321	wikitext	1222.0	2005-03-19	366.0	14185.0	18.0	22	73.0	16	0.07837837837837838	75499	170862
9308	Makerere Univ	2701	878	260	51	2526	2132	800.0	Makerere_University	1922.0	2077765	0	Makerere_University	0	0	20210626181933	20210623125214.0	1027461808	34718	wikitext	850.0	2005-06-20	369.0	12387.0	30.0	27	99.0	16	0.09626064420584969	63425	130220
9424	Univ Antioquia	2465	1128	234	72	2041	1121	170.0	University_of_Antioquia	1803.0	2696975	0	University_of_Antioquia	0	0	20210626182151	20210625174638.0	996020112	28759	wikitext	189.0	2005-09-17	94.0	2244.0	25.0	12	218.0	16	0.0949290060851927	15210	37312
9428	Univ Los Andes Colombia	2494	898	264	54	2177	1532	170.0	University_of_Los_Andes_(Colombia)	1948.0	919467	0	University_of_Los_Andes_(Colombia)	0	0	20210629135746	20210629140351.0	1017023597	27381	wikitext	608.0	2004-08-22	286.0	5390.0	18.0	14	73.0	17	0.10585404971932638	29668	59257
9430	Tanta Univ	2443	1119	202	69	1891	716	818.0	Tanta_University	1972.0	3808799	0	Tanta_University	0	0	20210626182520	20210626002640.0	972198324	4877	wikitext	115.0	2006-01-22	61.0	1117.0		8	49.0	15	0.08268522308636922	6890	13733
9438	Thapar Inst Engn & Technol	2344	1643	253	168	1284	291	356.0	Thapar_University	1956.0	2667445	0	Thapar_Institute_of_Engineering_and_Technology	0	0	20210623123056	20210623123212.0	1029907669	4392	wikitext	1024.0	2005-09-12	419.0	10327.0	4.0	4	65.0	16	0.10793515358361774	49319	94689
9439	Inst Chem Technol	1718	1351	160	121	652	248	356.0	Institute_of_Chemical_Technology	1933.0	33571886	0	Institute_of_Chemical_Technology	0	0	20210626191846	20210617105220.0	1029010968	49154	wikitext	1014.0	2003-01-19	366.0	16241.0	48.0	2	88.0	18	0.09313154831199069	84805	172587
9440	Natl Inst Technol Rourkela	2556	1912	260	184	1266	331	356.0	National_Institute_of_Technology,_Rourkela	1961.0	4664392	0	National_Institute_of_Technology,_Rourkela	0	0	20210626212158	20210626222018.0	1028191748	19549	wikitext	1438.0	2006-04-07	494.0	8519.0	5.0	2	60.0	15	0.10172143974960876	46473	94375
9444	Mashhad Univ Med Sci	3521	1895	450	213	2836	842	364.0	Mashhad_University_of_Medical_Sciences	1949.0	4347307	0	Mashhad_University_of_Medical_Sciences	0	0	20210626182639	20210625150712.0	1023030084	6861	wikitext	109.0	2006-03-10	55.0	944.0	3.0	3	72.0	15	0.12780460096563476	5749	11650
9462	Univ Kashan	2232	1584	269	171	1223	349	364.0	University_of_Kashan	1973.0	16024601	0	University_of_Kashan	0	0	20210626184629	20210626194447.0	1027560780	12066	wikitext	116.0	2008-02-29	40.0	367.0	12.0	1	48.0	13	0.12051971326164874	2739	6012
9463	Isfahan Univ Med Sci	2676	1369	238	71	2096	876	364.0	Isfahan_University_of_Medical_Sciences	1946.0	3984826	0	Isfahan_University_of_Medical_Sciences	0	0	20210626182546	20210623133957.0	1027540148	7781	wikitext	259.0	2006-02-07	83.0	1685.0	1.0	2	75.0	15	0.08893871449925261	9010	17264
9485	Shahid Bahonar Univ Kerman	2152	1348	126	70	1413	367	364.0	Shahid_Bahonar_University_of_Kerman	1972.0	5766318	0	Shahid_Bahonar_University_of_Kerman	0	0	20210623124146	20210623124613.0	1023059193	24005	wikitext	187.0	2006-06-30	84.0	773.0	32.0	2	49.0	15	0.05855018587360595	5113	10971
9486	Urmia Univ	2028	1283	133	68	1296	326	364.0	Urmia_University	1878.0	3529631	0	Urmia_University	0	0	20210623123400	20210623123512.0	1023037520	22682	wikitext	270.0	2005-12-26	92.0	917.0	7.0	4	143.0	16	0.0655818540433925	6235	12796
9487	Yazd Univ	1628	903	122	42	1123	477	364.0	Yazd_University	1987.0	5886584	0	Yazd_University	0	0	20210623124213	20210623124910.0	1021297393	6693	wikitext	164.0	2006-07-08	73.0	471.0	2.0	5	34.0	15	0.07493857493857493	3150	6980
9488	Univ Shahrood	1721	1071	151	80	1137	301	364.0	Shahrood_University_of_Technology	1973.0	5888152	0	Shahrood_University_of_Technology	0	0	20210623124213	20210623153108.0	1023053507	4779	wikitext	96.0	2006-07-09	66.0	303.0		1	48.0	15	0.08773968622893666	2631	5526
9489	Univ Mazandaran	1445	917	104	53	892	282	364.0	University_of_Mazandaran	1979.0	5895407	0	University_of_Mazandaran	0	0	20210626182945	20210626222559.0	1023055102	9403	wikitext	92.0	2006-07-09	56.0	704.0		4	42.0	15	0.07197231833910035	4106	8231
9490	Semnan Univ	2011	1370	190	117	1178	277	364.0	Semnan_University	1974.0	5888007	0	Semnan_University	0	0	20210626032629	20210626032814.0	1030468800	3867	wikitext	144.0	2006-07-09	83.0	536.0	1.0	3	47.0	15	0.09448035803083044	3638	6576
9491	Islamic Azad Univ Sci & Res Tehran	4995	2151	346	106	4457	1358	364.0	Islamic_Azad_University,_Science_and_Research_Branch,_Tehran	1984.0	27666581	0	Islamic_Azad_University,_Science_and_Research_Branch,_Tehran	0	0	20210626190716	20210626234510.0	1011365203	26587	wikitext	313.0	2010-06-10	108.0	1589.0	17.0	2	37.0	11	0.06926926926926927	10450	19970
9501	Shizuoka Univ	2111	1059	111	40	1655	820	392.0	Shizuoka_University	1949.0	6026842	0	Shizuoka_University	0	0	20210626183001	20210626183523.0	1029785460	23781	wikitext	178.0	2006-07-19	62.0	1366.0	26.0	7	72.0	15	0.052581714827096164	9443	20470
9508	Shimane Univ	1875	864	123	39	1460	927	392.0	Shimane_University	1949.0	15696425	0	Shimane_University	0	0	20210626212212	20210626221618.0	1028870289	13393	wikitext	114.0	2008-02-11	39.0	887.0		5	72.0	13	0.0656	5369	11041
9515	Toho Univ	2396	900	178	37	1991	1273	392.0	Toho_University	1925.0	8294346	0	Toho_University	0	0	20210623125013	20210623152858.0	1019134066	2219	wikitext	100.0	2006-12-06	35.0	1202.0		5	96.0	15	0.07429048414023372	7703	15623
9530	Ritsumeikan Univ	2097	924	121	39	1721	928	392.0	Ritsumeikan_University	1900.0	407478	0	Ritsumeikan_University	0	0	20210626212141	20210626215441.0	1030540997	19876	wikitext	563.0	2003-12-18	264.0	5740.0	10.0	14	121.0	18	0.05770147830233667	32644	70599
9532	Nara Inst Sci & Technol	1823	869	174	64	1509	935	392.0	Nara_Institute_of_Science_and_Technology	1991.0	15696064	0	Nara_Institute_of_Science_and_Technology	0	0	20210626184534	20210627000511.0	1020667048	8298	wikitext	103.0	2008-02-11	52.0	1360.0	5.0	6	30.0	13	0.09544706527701591	7488	16657
9541	Northeast Agr Univ	3244	2209	276	190	2154	1290	156.0	Northeast_Agricultural_University	1948.0	8419817	0	Northeast_Agricultural_University	0	0	20210626183441	20210626203152.0	1021777575	3349	wikitext	46.0	2006-12-13	33.0	363.0	1.0	1	73.0	15	0.08508014796547472	4294	10690
9550	Univ Tek Malaysia	5398	3030	664	359	4343	1361	458.0	Universiti_Teknologi_Malaysia	1975.0	1763219	0	Universiti_Teknologi_Malaysia	0	0	20210630044836	20210630045046.0	1031169801	23140	wikitext	801.0	2005-04-19	327.0	7164.0	10.0	9	46.0	16	0.12300852167469434	13414	20619
9560	Univ Aut Met	2534	1131	117	37	2177	769	484.0	Universidad_Autónoma_Metropolitana	1974.0	831386	0	Universidad_Autónoma_Metropolitana	0	0	20210626181225	20210623125900.0	1026937275	9922	wikitext	167.0	2004-07-16	91.0	1793.0	10.0	9	47.0	17	0.04617205998421468	11113	23887
9568	Technol Monterrey ITESM	2127	950	254	88	1763	957	484.0	Monterrey_Institute_of_Technology_and_Higher_Education	1943.0	322850	0	Monterrey_Institute_of_Technology_and_Higher_Education	0	0	20210627001535	20210627001916.0	1030435360	79993	wikitext	1570.0	2003-09-20	673.0	13702.0	105.0	19	78.0	18	0.11941701927597555	89245	194686
9570	Univ Ibadan	1746	856	178	45	1354	912	566.0	University_of_Ibadan	1948.0	2409657	0	University_of_Ibadan	0	0	20210629132626	20210629132937.0	1031043985	35787	wikitext	945.0	2005-08-08	431.0	19253.0	45.0	16	73.0	16	0.10194730813287514	75227	172427
9575	Sultan Qaboos Univ	1986	887	237	79	1640	609	512.0	Sultan_Qaboos_University	1986.0	2307535	0	Sultan_Qaboos_University	0	0	20210623122926	20210623123822.0	1013619523	4210	wikitext	148.0	2005-07-25	109.0	3101.0	3.0	15	35.0	16	0.11933534743202417	18632	54282
9580	Univ Punjab	3061	1567	172	78	2393	1105	586.0	University_of_the_Punjab	1882.0	1602349	0	University_of_the_Punjab	0	0	20210628134138	20210628134129.0	1030872704	15008	wikitext	1047.0	2005-03-13	539.0	22719.0	19.0	18	139.0	16	0.05619078732440379	135637	254855
9581	Univ Karachi	1770	871	87	30	1455	439	586.0	University_of_Karachi	1953.0	1791959	0	University_of_Karachi	0	0	20210630083040	20210630092007.0	1025754723	25189	wikitext	1143.0	2005-04-24	508.0	12200.0	30.0	20	68.0	16	0.04915254237288136	73102	151499
9582	Univ Agr Faisalabad	2559	1034	282	92	2255	769	586.0	University_of_Agriculture,_Faisalabad		4792747	0	University_of_Agriculture,_Faisalabad	0	0	20210623123838	20210623132512.0	1026885526	21955	wikitext	688.0	2006-04-18	274.0	4345.0	2.0	4		15	0.11019929660023446	31683	42233
9589	Sichuan Agr Univ	3968	2816	330	214	2671	2020	156.0	Sichuan_Agricultural_University	1906.0	20859217	0	Sichuan_Agricultural_University	0	0	20210626185338	20210626201502.0	1021814419	6729	wikitext	60.0	2008-12-27	34.0	511.0	2.0	2	115.0	13	0.08316532258064516	4267	9892
9592	Jiangnan Univ	8801	5906	873	542	6001	2214	156.0	Jiangnan_University	1958.0	20858934	0	Jiangnan_University	0	0	20210626185338	20210626205026.0	1008900850	13241	wikitext	198.0	2008-12-27	78.0	1643.0	13.0	3	63.0	13	0.09919327349164868	9568	21695
9594	Shenzhen Univ	11754	5158	1600	645	10124	4321	156.0	Shenzhen_University	1983.0	3804886	0	Shenzhen_University	0	0	20210626220024	20210626220020.0	1030588651	16793	wikitext	267.0	2006-01-22	135.0	5171.0	8.0	6	38.0	15	0.136123872724179	28963	57009
9596	Renmin Univ China	3546	1659	415	164	2972	1203	156.0	Renmin_University_of_China		564359	0	Renmin_University_of_China	0	0	20210628155311	20210623123431.0	1029192481	30014	wikitext	563.0	2004-03-30	271.0	6605.0	24.0	25		17	0.11703327693175408	36146	78433
9597	Guangxi Med Univ	3590	2449	239	124	2020	2122	156.0	Guangxi_Medical_University	1934.0	16910466	0	Guangxi_Medical_University	0	0	20210626184725	20210626195146.0	997598764	6806	wikitext	102.0	2008-04-13	58.0	813.0	6.0	2	87.0	13	0.06657381615598885	5840	14291
9600	Fujian Med Univ	4595	2704	312	134	3108	2556	156.0	Fujian_Medical_University	1937.0	919026	0	Fujian_Medical_University	0	0	20210626181308	20210623142347.0	1010511774	6862	wikitext	71.0	2004-08-22	54.0	473.0		2	84.0	17	0.06789989118607181	3773	9548
9604	Guangdong Univ Technol	5689	2962	781	364	4606	1362	156.0	Guangdong_University_of_Technology	1952.0	15409129	0	Guangdong_University_of_Technology	0	0	20210626184444	20210627005849.0	955013796	6549	wikitext	108.0	2008-01-25	54.0	953.0	1.0	5	69.0	13	0.1372824749516611	6511	13646
9606	China Jiliang Univ	2188	1265	187	88	1594	559	156.0	China_Jiliang_University	1978.0	23438124	0	China_Jiliang_University	0	0	20210626190033	20210626212926.0	962331909	5667	wikitext	45.0	2009-06-29	26.0	475.0		2	43.0	12	0.08546617915904936	2920	6224
9610	Nanjing Univ Info Sci & Technol	7039	2923	891	321	6205	2616	156.0	Nanjing_University_of_Information_Science_and_Technology	1960.0	14601077	0	Nanjing_University_of_Information_Science_and_Technology	0	0	20210626184325	20210624013944.0	1030124639	13244	wikitext	105.0	2007-12-07	54.0	1266.0	2.0	2	61.0	14	0.126580480181844	6886	16292
9612	Dalian Med Univ	3715	2110	379	220	2665	1966	156.0	Dalian_Medical_University	1947.0	919220	0	Dalian_Medical_University	0	0	20210626181309	20210623151231.0	1012658106	3126	wikitext	171.0	2004-08-22	71.0	782.0		3	74.0	17	0.10201884253028264	4721	10967
9614	Tianjin Univ Sci & Technol	2628	1569	208	115	2060	621	156.0	Tianjin_University_of_Science_and_Technology	1958.0	919906	0	Tianjin_University_of_Science_and_Technology	0	0	20210626181310	20210623145954.0	948093640	1506	wikitext	42.0	2004-08-22	33.0	371.0		2	63.0	17	0.0791476407914764	2376	5256
9616	Jiangxi Normal Univ	2351	1389	223	124	1678	585	156.0	Jiangxi_Normal_University	1940.0	17836565	0	Jiangxi_Normal_University	0	0	20210626184834	20210627082742.0	1014261081	5246	wikitext	61.0	2008-06-08	36.0	585.0		2	81.0	13	0.09485325393449597	4128	9146
9618	Hubei Univ	2820	1426	287	131	2352	702	156.0	Hubei_University	1931.0	19619625	0	Hubei_University	0	0	20210626185147	20210626232212.0	962706923	4701	wikitext	91.0	2008-10-05	42.0	763.0		5	90.0	13	0.10177304964539007	5403	16186
9620	Xinjiang Univ	2253	1333	168	85	1582	631	156.0	Xinjiang_University	1924.0	19146706	0	Xinjiang_University	0	0	20210626185117	20210623154304.0	1025045134	6266	wikitext	98.0	2008-09-02	62.0	2576.0	1.0	11	97.0	13	0.07456724367509987	13073	25404
9624	Hebei Univ Technol	3354	2048	339	167	2362	788	156.0	Hebei_University_of_Technology	1903.0	919081	0	Hebei_University_of_Technology	0	0	20210626181308	20210623155731.0	986438493	8318	wikitext	94.0	2004-08-22	67.0	788.0	1.0	2	118.0	17	0.10107334525939177	6046	14069
9626	Fujian Normal Univ	2781	1332	274	112	2405	832	156.0	Fujian_Normal_University	1907.0	919017	0	Fujian_Normal_University	0	0	20210626181308	20210623133022.0	1027192545	8516	wikitext	103.0	2004-08-22	66.0	927.0		8	114.0	17	0.09852571017619562	6348	14414
9628	Heilongjiang Univ	1934	1248	197	124	1346	475	156.0	Heilongjiang_University	1941.0	34226230	0	Heilongjiang_University	0	0	20210626191930	20210619081909.0	1014679000	13297	wikitext	123.0	2006-10-23	80.0	895.0	1.0	5	80.0	15	0.10186142709410548	6516	14678
9630	Zhejiang Gongshang Univ	1633	896	187	94	1263	427	156.0	Zhejiang_Gongshang_University	1911.0	17352526	0	Zhejiang_Gongshang_University	0	0	20210626184800	20210627002545.0	1022494120	9255	wikitext	150.0	2008-05-10	59.0	1294.0		4	110.0	13	0.11451316595223515	7092	14828
9636	Nanjing Univ Posts & Telecom	4765	2625	545	243	3857	1490	156.0	Nanjing_University_of_Posts_and_Telecommunications	1942.0	18023179	0	Nanjing_University_of_Posts_and_Telecommunications	0	0	20210626184846	20210627020536.0	976407198	8369	wikitext	157.0	2008-06-19	50.0	1028.0	4.0	4	79.0	13	0.11437565582371459	5446	11714
9640	Guangxi Normal Univ	2151	1026	155	72	1750	705	156.0	Guangxi_Normal_University	1932.0	4377171	0	Guangxi_Normal_University	0	0	20210626182643	20210623211254.0	1017791389	19052	wikitext	69.0	2006-03-13	45.0	752.0	8.0	9	89.0	15	0.07205950720595072	5123	12361
9642	Guangzhou Med Univ	6249	2537	612	185	5413	3748	156.0	Guangzhou_Medical_University	1958.0	41531942	0	Guangzhou_Medical_University	0	0	20210623133731	20210604205425.0	1004096211	5140	wikitext	55.0	2014-01-02	29.0	859.0	3.0	3	63.0	7	0.09793566970715314	6855	16207
9650	Henan Univ Sci & Technol	3091	1695	237	109	2291	1183	156.0	Henan_University_of_Science_and_Technology	1952.0	8601142	0	Henan_University_of_Science_and_Technology	0	0	20210626183455	20210626202147.0	955014108	2325	wikitext	37.0	2006-12-25	26.0	404.0		2	69.0	15	0.07667421546425106	3133	6870
9652	Shandong Univ Technol	1989	1129	136	72	1484	510	156.0	Shandong_University_of_Technology	1956.0	37427578	0	Shandong_University_of_Technology	0	0	20210626192427	20210626214454.0	948093088	2899	wikitext	32.0	2012-10-24	18.0	512.0		1	65.0	9	0.06837606837606838	3781	9309
9654	Guizhou Univ	3140	1653	249	106	2548	1055	156.0	Guizhou_University	1902.0	3405735	0	Guizhou_University	0	0	20210626182424	20210623133649.0	1007368949	6746	wikitext	116.0	2005-12-13	67.0	911.0	2.0	4	119.0	16	0.07929936305732484	6793	16170
9662	Nanjing Forestry Univ	4292	2125	447	214	3541	1542	156.0	Nanjing_Forestry_University	1902.0	19261467	0	Nanjing_Forestry_University	0	0	20210626185125	20210627003856.0	948091981	15143	wikitext	75.0	2008-09-10	30.0	741.0	4.0	1	119.0	13	0.10414725069897483	4791	9671
9664	Tianjin Normal Univ	1710	894	119	45	1327	597	156.0	Tianjin_Normal_University	1958.0	919904	0	Tianjin_Normal_University	0	0	20210626181310	20210623125725.0	1003569228	3627	wikitext	75.0	2004-08-22	45.0	761.0		3	63.0	17	0.0695906432748538	4577	9682
9666	Anhui Univ Technol	1646	933	198	89	1219	327	156.0	Anhui_University_of_Technology	1958.0	1343935	0	Anhui_University_of_Technology	0	0	20210626181608	20210626051212.0	992682011	5844	wikitext	60.0	2004-12-30	43.0	463.0		1	63.0	17	0.12029161603888214	3493	7658
9668	Shaanxi Univ Sci & Technol	2384	1492	259	152	1619	437	156.0	Shaanxi_University_of_Science_and_Technology	1958.0	26566537	0	Shaanxi_University_of_Science_and_Technology	0	0	20210626190516	20210627004301.0	1026906079	11149	wikitext	42.0	2010-03-15	26.0	381.0	2.0	1	63.0	11	0.10864093959731544	2766	6344
9670	Shanghai Ocean Univ	2427	1067	190	73	2138	714	156.0	Shanghai_Ocean_University	1912.0	17418895	0	Shanghai_Ocean_University	0	0	20210626184806	20210627011607.0	948093152	4701	wikitext	26.0	2008-05-14	22.0	772.0	1.0	2	109.0	13	0.07828594973217964	4301	9650
9674	Lanzhou Univ Technol	2519	1505	225	110	1730	633	156.0	Lanzhou_University_of_Technology	1919.0	8493089	0	Lanzhou_University_of_Technology	0	0	20210626183446	20210626191902.0	1019458049	4838	wikitext	89.0	2006-12-18	44.0	451.0	2.0	1	102.0	15	0.08932115919015482	3423	8496
9676	Hangzhou Dianzi Univ	3875	1936	426	183	3229	1182	156.0	Hangzhou_Dianzi_University	1956.0	8242019	0	Hangzhou_Dianzi_University	0	0	20210626183427	20210626191335.0	1008540618	8691	wikitext	88.0	2006-12-03	56.0	1568.0	1.0	3	65.0	15	0.10993548387096774	9797	23209
9680	N Univ China	2572	1710	202	112	1623	795	156.0	North_University_of_China	1941.0	21488573	0	North_University_of_China	0	0	20210626185500	20210626202647.0	952169388	16590	wikitext	84.0	2009-02-11	39.0	906.0		5	80.0	12	0.07853810264385692	4799	10152
9682	Henan Polytech Univ	2870	1688	224	102	2092	966	156.0	Henan_Polytechnic_University	1909.0	50727849	0	Henan_Polytechnic_University	0	0	20210623134758	20210418054442.0	981039653	3824	wikitext	34.0	2016-06-05	19.0	385.0		2	112.0	5	0.07804878048780488	2735	5044
9692	Novosibirsk State Univ	6389	1328	457	56	6329	3001	643.0	Novosibirsk_State_University	1959.0	1558948	0	Novosibirsk_State_University	0	0	20210626212147	20210626231410.0	1028157785	20219	wikitext	332.0	2005-03-01	161.0	2704.0	1.0	27	62.0	16	0.0715291907966818	16457	33528
9694	Moscow Engn Phys Inst	4115	815	392	43	3830	2571	643.0	National_Research_Nuclear_University_MEPhI	1942.0	1145154	0	National_Research_Nuclear_University_MEPhI_(Moscow_Engineering_Physics_Institute)	0	0	20210629234819	20210629235753.0	1031127275	55319	wikitext	226.0	2004-11-08	103.0	4564.0	58.0	14	79.0	17	0.09526123936816525	23823	50738
9695	King Khalid Univ	2135	901	155	52	1884	653	682.0	King_Khalid_University	1998.0	15964422	0	King_Khalid_University	0	0	20210623131051	20210628075417.0	1009804794	18056	wikitext	155.0	2008-02-26	74.0	2054.0	7.0	4	23.0	13	0.07259953161592506	15361	34746
9696	King Abdullah Univ Sci & Technol	6861	3324	1316	583	5521	5083	682.0	King_Abdullah_University_of_Science_and_Technology	2009.0	11627340	0	King_Abdullah_University_of_Science_and_Technology	0	0	20210630223211	20210630223628.0	1031305969	33033	wikitext	736.0	2007-06-06	347.0	14799.0	23.0	22	12.0	14	0.19180877423116163	73811	158801
9700	Yeungnam Univ	5086	2764	429	204	3865	1664	410.0	Yeungnam_University	1967.0	947595	0	Yeungnam_University	0	0	20210626181321	20210623134057.0	1016234398	30053	wikitext	330.0	2004-08-31	116.0	3025.0	2.0	8	54.0	17	0.08434919386551318	15483	31026
9704	Univ Seoul	2140	818	188	61	1811	990	410.0	University_of_Seoul	1918.0	4607874	0	University_of_Seoul	0	0	20210626182711	20210623124232.0	1028052783	13239	wikitext	316.0	2006-04-03	140.0	4074.0	1.0	12	103.0	15	0.08785046728971962	20561	41756
9709	Keimyung Univ	2169	860	156	41	1769	1071	410.0	Keimyung_University	1899.0	564378	0	Keimyung_University	0	0	20210626181044	20210623122651.0	1025407932	22172	wikitext	300.0	2004-03-30	114.0	2770.0		4	122.0	17	0.07192254495159059	18123	36929
9711	Dankook Univ	3184	1583	222	98	2371	1418	410.0	Dankook_University	1947.0	1347780	0	Dankook_University	0	0	20210630133659	20210630133914.0	1031207184	11913	wikitext	309.0	2004-12-31	159.0	11703.0	2.0	13	74.0	17	0.06972361809045226	50132	92696
9713	Hallym Univ	4419	1884	248	86	3620	2439	410.0	Hallym_University	1982.0	1674816	0	Hallym_University	0	0	20210626024708	20210626053652.0	982653306	9696	wikitext	323.0	2005-03-31	109.0	1360.0		4	39.0	16	0.056121294410500115	6851	14332
9723	Dongguk Univ	4598	2178	370	159	3602	1785	410.0	Dongguk_University	1906.0	1354059	0	Dongguk_University	0	0	20210630120739	20210630121037.0	1031206795	27914	wikitext	473.0	2005-01-02	255.0	17056.0	29.0	16	115.0	16	0.08046976946498477	81505	161068
9725	Hongik Univ	1639	861	73	34	1222	501	410.0	Hongik_University	1946.0	2704437	0	Hongik_University	0	0	20210630120742	20210630122601.0	1031207007	22190	wikitext	299.0	2005-09-19	147.0	4589.0	1.0	9	75.0	16	0.044539353264185476	23378	51241
